timestamp,channel,signal,peak_to_peak,flags
16820,5,8.750000,8.750000,0
16821,5,8.750000,8.750000,0
16822,5,6.250000,6.250000,0
16823,5,1.250000,1.250000,0
16824,5,5.000000,5.000000,0
16825,5,8.750000,8.750000,0
16826,5,8.750000,8.750000,0
16827,5,6.250000,6.250000,0
16828,5,1.250000,1.250000,0
16829,5,5.000000,5.000000,0
16830,5,8.750000,8.750000,0
16831,5,8.750000,8.750000,0
16832,5,6.250000,6.250000,0
16833,5,1.250000,1.250000,0
16834,5,5.000000,5.000000,0
16835,5,8.750000,8.750000,0
16836,5,8.750000,8.750000,0
16837,5,6.250000,6.250000,0
16838,5,1.250000,1.250000,0
16839,5,5.000000,5.000000,0
16840,5,8.750000,8.750000,0
16841,5,8.750000,8.750000,0
16842,5,6.250000,6.250000,0
16843,5,1.250000,1.250000,0
16844,5,5.000000,5.000000,0
16845,5,8.750000,8.750000,0
16846,5,8.750000,8.750000,0
16847,5,6.250000,6.250000,0
16848,5,1.250000,1.250000,0
16849,5,5.000000,5.000000,0
16850,5,8.750000,8.750000,0
16851,5,8.750000,8.750000,0
16852,5,6.250000,6.250000,0
16853,5,1.250000,1.250000,0
16854,5,5.000000,5.000000,0
16855,5,8.750000,8.750000,0
16856,5,8.750000,8.750000,0
16857,5,6.250000,6.250000,0
16858,5,1.250000,1.250000,0
16859,5,5.000000,5.000000,0
16860,5,8.750000,8.750000,0
16861,5,8.750000,8.750000,0
16862,5,6.250000,6.250000,0
16863,5,1.250000,1.250000,0
16864,5,6.250000,6.250000,0
16865,5,10.000000,10.000000,0
16866,5,8.750000,8.750000,0
16867,5,6.250000,6.250000,0
16868,5,0.000000,0.000000,0
16869,5,6.250000,6.250000,0
16870,5,10.000000,10.000000,0
16871,5,8.750000,8.750000,0
16872,5,6.250000,6.250000,0
16873,5,1.250000,1.250000,0
16874,5,6.250000,6.250000,0
16875,5,10.000000,10.000000,0
16876,5,10.000000,10.000000,0
16877,5,6.250000,6.250000,0
16878,5,1.250000,1.250000,0
16879,5,6.250000,6.250000,0
16880,5,10.000000,10.000000,0
16881,5,10.000000,10.000000,0
16882,5,6.250000,6.250000,0
16883,5,1.250000,1.250000,0
16884,5,5.000000,5.000000,0
16885,5,10.000000,10.000000,0
16886,5,10.000000,10.000000,0
16887,5,7.500000,7.500000,0
16888,5,0.000000,0.000000,0
16889,5,6.250000,6.250000,0
16890,5,10.000000,10.000000,0
16891,5,10.000000,10.000000,0
16892,5,7.500000,7.500000,0
16893,5,1.250000,1.250000,0
16894,5,6.250000,6.250000,0
16895,5,11.250000,11.250000,0
16896,5,10.000000,10.000000,0
16897,5,6.250000,6.250000,0
16898,5,1.250000,1.250000,0
16899,5,6.250000,6.250000,0
16900,5,11.250000,11.250000,0
16901,5,10.000000,10.000000,0
16902,5,7.500000,7.500000,0
16903,5,0.000000,0.000000,0
16904,5,7.500000,7.500000,0
16905,5,11.250000,11.250000,0
16906,5,11.250000,11.250000,0
16907,5,7.500000,7.500000,0
16908,5,1.250000,1.250000,0
16909,5,6.250000,6.250000,0
16910,5,11.250000,11.250000,0
16911,5,11.250000,11.250000,0
16912,5,7.500000,7.500000,0
16913,5,1.250000,1.250000,0
16914,5,6.250000,6.250000,0
16915,5,11.250000,11.250000,0
16916,5,11.250000,11.250000,0
16917,5,8.750000,8.750000,0
16918,5,1.250000,1.250000,0
16919,5,7.500000,7.500000,0
16920,5,12.500000,12.500000,0
16921,5,11.250000,11.250000,0
16922,5,7.500000,7.500000,0
16923,5,1.250000,1.250000,0
16924,5,7.500000,7.500000,0
16925,5,12.500000,12.500000,0
16926,5,11.250000,11.250000,0
16927,5,7.500000,7.500000,0
16928,5,1.250000,1.250000,0
16929,5,7.500000,7.500000,0
16930,5,12.500000,12.500000,0
16931,5,12.500000,12.500000,0
16932,5,7.500000,7.500000,0
16933,5,1.250000,1.250000,0
16934,5,7.500000,7.500000,0
16935,5,12.500000,12.500000,0
16936,5,12.500000,12.500000,0
16937,5,8.750000,8.750000,0
16938,5,1.250000,1.250000,0
16939,5,7.500000,7.500000,0
16940,5,12.500000,12.500000,0
16941,5,12.500000,12.500000,0
16942,5,8.750000,8.750000,0
16943,5,1.250000,1.250000,0
16944,5,7.500000,7.500000,0
16945,5,12.500000,12.500000,0
16946,5,12.500000,12.500000,0
16947,5,7.500000,7.500000,0
16948,5,1.250000,1.250000,0
16949,5,7.500000,7.500000,0
16950,5,13.750000,13.750000,0
16951,5,12.500000,12.500000,0
16952,5,7.500000,7.500000,0
16953,5,1.250000,1.250000,0
16954,5,8.750000,8.750000,0
16955,5,13.750000,13.750000,0
16956,5,12.500000,12.500000,0
16957,5,8.750000,8.750000,0
16958,5,1.250000,1.250000,0
16959,5,8.750000,8.750000,0
16960,5,13.750000,13.750000,0
16961,5,12.500000,12.500000,0
16962,5,8.750000,8.750000,0
16963,5,1.250000,1.250000,0
16964,5,8.750000,8.750000,0
16965,5,13.750000,13.750000,0
16966,5,12.500000,12.500000,0
16967,5,8.750000,8.750000,0
16968,5,1.250000,1.250000,0
16969,5,7.500000,7.500000,0
16970,5,13.750000,13.750000,0
16971,5,13.750000,13.750000,0
16972,5,8.750000,8.750000,0
16973,5,1.250000,1.250000,0
16974,5,7.500000,7.500000,0
16975,5,13.750000,13.750000,0
16976,5,13.750000,13.750000,0
16977,5,8.750000,8.750000,0
16978,5,1.250000,1.250000,0
16979,5,7.500000,7.500000,0
16980,5,13.750000,13.750000,0
16981,5,13.750000,13.750000,0
16982,5,8.750000,8.750000,0
16983,5,1.250000,1.250000,0
16984,5,7.500000,7.500000,0
16985,5,13.750000,13.750000,0
16986,5,13.750000,13.750000,0
16987,5,8.750000,8.750000,0
16988,5,1.250000,1.250000,0
16989,5,7.500000,7.500000,0
16990,5,13.750000,13.750000,0
16991,5,13.750000,13.750000,0
16992,5,8.750000,8.750000,0
16993,5,1.250000,1.250000,0
16994,5,7.500000,7.500000,0
16995,5,13.750000,13.750000,0
16996,5,13.750000,13.750000,0
16997,5,8.750000,8.750000,0
16998,5,1.250000,1.250000,0
16999,5,7.500000,7.500000,0
17000,5,13.750000,13.750000,0
17001,5,13.750000,13.750000,0
17002,5,8.750000,8.750000,0
17003,5,1.250000,1.250000,0
17004,5,7.500000,7.500000,0
17005,5,13.750000,13.750000,0
17006,5,13.750000,13.750000,0
17007,5,8.750000,8.750000,0
17008,5,1.250000,1.250000,0
17009,5,7.500000,7.500000,0
17010,5,13.750000,13.750000,0
17011,5,13.750000,13.750000,0
17012,5,8.750000,8.750000,0
17013,5,1.250000,1.250000,0
17014,5,7.500000,7.500000,0
17015,5,13.750000,13.750000,0
17016,5,13.750000,13.750000,0
17017,5,8.750000,8.750000,0
17018,5,1.250000,1.250000,0
17019,5,8.750000,8.750000,0
17020,5,13.750000,13.750000,0
17021,5,12.500000,12.500000,0
17022,5,8.750000,8.750000,0
17023,5,1.250000,1.250000,0
17024,5,8.750000,8.750000,0
17025,5,13.750000,13.750000,0
17026,5,12.500000,12.500000,0
17027,5,8.750000,8.750000,0
17028,5,1.250000,1.250000,0
17029,5,8.750000,8.750000,0
17030,5,13.750000,13.750000,0
17031,5,12.500000,12.500000,0
17032,5,8.750000,8.750000,0
17033,5,1.250000,1.250000,0
17034,5,8.750000,8.750000,0
17035,5,13.750000,13.750000,0
17036,5,12.500000,12.500000,0
17037,5,8.750000,8.750000,0
17038,5,1.250000,1.250000,0
17039,5,8.750000,8.750000,0
17040,5,13.750000,13.750000,0
17041,5,12.500000,12.500000,0
17042,5,8.750000,8.750000,0
17043,5,1.250000,1.250000,0
17044,5,8.750000,8.750000,0
17045,5,13.750000,13.750000,0
17046,5,12.500000,12.500000,0
17047,5,8.750000,8.750000,0
17048,5,1.250000,1.250000,0
17049,5,8.750000,8.750000,0
17050,5,13.750000,13.750000,0
17051,5,12.500000,12.500000,0
17052,5,8.750000,8.750000,0
17053,5,1.250000,1.250000,0
17054,5,8.750000,8.750000,0
17055,5,13.750000,13.750000,0
17056,5,12.500000,12.500000,0
17057,5,8.750000,8.750000,0
17058,5,1.250000,1.250000,0
17059,5,8.750000,8.750000,0
17060,5,13.750000,13.750000,0
17061,5,12.500000,12.500000,0
17062,5,8.750000,8.750000,0
17063,5,1.250000,1.250000,0
17064,5,8.750000,8.750000,0
17065,5,13.750000,13.750000,0
17066,5,12.500000,12.500000,0
17067,5,8.750000,8.750000,0
17068,5,1.250000,1.250000,0
17069,5,8.750000,8.750000,0
17070,5,13.750000,13.750000,0
17071,5,12.500000,12.500000,0
17072,5,8.750000,8.750000,0
17073,5,1.250000,1.250000,0
17074,5,7.500000,7.500000,0
17075,5,13.750000,13.750000,0
17076,5,13.750000,13.750000,0
17077,5,8.750000,8.750000,0
17078,5,1.250000,1.250000,0
17079,5,7.500000,7.500000,0
17080,5,13.750000,13.750000,0
17081,5,13.750000,13.750000,0
17082,5,8.750000,8.750000,0
17083,5,1.250000,1.250000,0
17084,5,7.500000,7.500000,0
17085,5,13.750000,13.750000,0
17086,5,13.750000,13.750000,0
17087,5,8.750000,8.750000,0
17088,5,1.250000,1.250000,0
17089,5,8.750000,8.750000,0
17090,5,13.750000,13.750000,0
17091,5,13.750000,13.750000,0
17092,5,10.000000,10.000000,0
17093,5,1.250000,1.250000,0
17094,5,8.750000,8.750000,0
17095,5,15.000001,15.000001,0
17096,5,13.750000,13.750000,0
17097,5,8.750000,8.750000,0
17098,5,1.250000,1.250000,0
17099,5,8.750000,8.750000,0
17100,5,15.000001,15.000001,0
17101,5,13.750000,13.750000,0
17102,5,8.750000,8.750000,0
17103,5,1.250000,1.250000,0
17104,5,8.750000,8.750000,0
17105,5,15.000001,15.000001,0
17106,5,13.750000,13.750000,0
17107,5,8.750000,8.750000,0
17108,5,1.250000,1.250000,0
17109,5,8.750000,8.750000,0
17110,5,15.000001,15.000001,0
17111,5,15.000001,15.000001,0
17112,5,10.000000,10.000000,0
17113,5,1.250000,1.250000,0
17114,5,8.750000,8.750000,0
17115,5,15.000001,15.000001,0
17116,5,15.000001,15.000001,0
17117,5,10.000000,10.000000,0
17118,5,1.250000,1.250000,0
17119,5,8.750000,8.750000,0
17120,5,15.000001,15.000001,0
17121,5,15.000001,15.000001,0
17122,5,10.000000,10.000000,0
17123,5,1.250000,1.250000,0
17124,5,10.000000,10.000000,0
17125,5,16.250000,16.250000,0
17126,5,15.000001,15.000001,0
17127,5,10.000000,10.000000,0
17128,5,1.250000,1.250000,0
17129,5,8.750000,8.750000,0
17130,5,16.250000,16.250000,0
17131,5,15.000001,15.000001,0
17132,5,10.000000,10.000000,0
17133,5,1.250000,1.250000,0
17134,5,10.000000,10.000000,0
17135,5,16.250000,16.250000,0
17136,5,16.250000,16.250000,0
17137,5,11.250000,11.250000,0
17138,5,1.250000,1.250000,0
17139,5,10.000000,10.000000,0
17140,5,16.250000,16.250000,0
17141,5,16.250000,16.250000,0
17142,5,10.000000,10.000000,0
17143,5,2.500000,2.500000,0
17144,5,10.000000,10.000000,0
17145,5,17.500000,17.500000,0
17146,5,16.250000,16.250000,0
17147,5,10.000000,10.000000,0
17148,5,1.250000,1.250000,0
17149,5,10.000000,10.000000,0
17150,5,17.500000,17.500000,0
17151,5,16.250000,16.250000,0
17152,5,11.250000,11.250000,0
17153,5,1.250000,1.250000,0
17154,5,10.000000,10.000000,0
17155,5,17.500000,17.500000,0
17156,5,17.500000,17.500000,0
17157,5,11.250000,11.250000,0
17158,5,2.500000,2.500000,0
17159,5,11.250000,11.250000,0
17160,5,17.500000,17.500000,0
17161,5,17.500000,17.500000,0
17162,5,11.250000,11.250000,0
17163,5,1.250000,1.250000,0
17164,5,11.250000,11.250000,0
17165,5,18.750000,18.750000,0
17166,5,17.500000,17.500000,0
17167,5,11.250000,11.250000,0
17168,5,1.250000,1.250000,0
17169,5,11.250000,11.250000,0
17170,5,18.750000,18.750000,0
17171,5,17.500000,17.500000,0
17172,5,11.250000,11.250000,0
17173,5,1.250000,1.250000,0
17174,5,11.250000,11.250000,0
17175,5,18.750000,18.750000,0
17176,5,17.500000,17.500000,0
17177,5,12.500000,12.500000,0
17178,5,1.250000,1.250000,0
17179,5,11.250000,11.250000,0
17180,5,18.750000,18.750000,0
17181,5,18.750000,18.750000,0
17182,5,12.500000,12.500000,0
17183,5,1.250000,1.250000,0
17184,5,11.250000,11.250000,0
17185,5,18.750000,18.750000,0
17186,5,18.750000,18.750000,0
17187,5,12.500000,12.500000,0
17188,5,2.500000,2.500000,0
17189,5,11.250000,11.250000,0
17190,5,18.750000,18.750000,0
17191,5,18.750000,18.750000,0
17192,5,11.250000,11.250000,0
17193,5,2.500000,2.500000,0
17194,5,12.500000,12.500000,0
17195,5,20.000000,20.000000,0
17196,5,18.750000,18.750000,0
17197,5,11.250000,11.250000,0
17198,5,1.250000,1.250000,0
17199,5,12.500000,12.500000,0
17200,5,20.000000,20.000000,0
17201,5,18.750000,18.750000,0
17202,5,11.250000,11.250000,0
17203,5,1.250000,1.250000,0
17204,5,12.500000,12.500000,0
17205,5,20.000000,20.000000,0
17206,5,18.750000,18.750000,0
17207,5,12.500000,12.500000,0
17208,5,1.250000,1.250000,0
17209,5,12.500000,12.500000,0
17210,5,20.000000,20.000000,0
17211,5,18.750000,18.750000,0
17212,5,12.500000,12.500000,0
17213,5,1.250000,1.250000,0
17214,5,12.500000,12.500000,0
17215,5,20.000000,20.000000,0
17216,5,18.750000,18.750000,0
17217,5,12.500000,12.500000,0
17218,5,1.250000,1.250000,0
17219,5,12.500000,12.500000,0
17220,5,20.000000,20.000000,0
17221,5,18.750000,18.750000,0
17222,5,12.500000,12.500000,0
17223,5,1.250000,1.250000,0
17224,5,12.500000,12.500000,0
17225,5,20.000000,20.000000,0
17226,5,18.750000,18.750000,0
17227,5,12.500000,12.500000,0
17228,5,1.250000,1.250000,0
17229,5,12.500000,12.500000,0
17230,5,20.000000,20.000000,0
17231,5,18.750000,18.750000,0
17232,5,11.250000,11.250000,0
17233,5,1.250000,1.250000,0
17234,5,12.500000,12.500000,0
17235,5,20.000000,20.000000,0
17236,5,18.750000,18.750000,0
17237,5,11.250000,11.250000,0
17238,5,1.250000,1.250000,0
17239,5,12.500000,12.500000,0
17240,5,20.000000,20.000000,0
17241,5,18.750000,18.750000,0
17242,5,11.250000,11.250000,0
17243,5,2.500000,2.500000,0
17244,5,11.250000,11.250000,0
17245,5,18.750000,18.750000,0
17246,5,18.750000,18.750000,0
17247,5,12.500000,12.500000,0
17248,5,2.500000,2.500000,0
17249,5,11.250000,11.250000,0
17250,5,18.750000,18.750000,0
17251,5,18.750000,18.750000,0
17252,5,12.500000,12.500000,0
17253,5,1.250000,1.250000,0
17254,5,11.250000,11.250000,0
17255,5,18.750000,18.750000,0
17256,5,18.750000,18.750000,0
17257,5,12.500000,12.500000,0
17258,5,1.250000,1.250000,0
17259,5,11.250000,11.250000,0
17260,5,18.750000,18.750000,0
17261,5,17.500000,17.500000,0
17262,5,11.250000,11.250000,0
17263,5,1.250000,1.250000,0
17264,5,11.250000,11.250000,0
17265,5,18.750000,18.750000,0
17266,5,17.500000,17.500000,0
17267,5,11.250000,11.250000,0
17268,5,2.500000,2.500000,0
17269,5,11.250000,11.250000,0
17270,5,18.750000,18.750000,0
17271,5,17.500000,17.500000,0
17272,5,11.250000,11.250000,0
17273,5,1.250000,1.250000,0
17274,5,11.250000,11.250000,0
17275,5,18.750000,18.750000,0
17276,5,17.500000,17.500000,0
17277,5,11.250000,11.250000,0
17278,5,1.250000,1.250000,0
17279,5,11.250000,11.250000,0
17280,5,18.750000,18.750000,0
17281,5,17.500000,17.500000,0
17282,5,11.250000,11.250000,0
17283,5,1.250000,1.250000,0
17284,5,11.250000,11.250000,0
17285,5,17.500000,17.500000,0
17286,5,17.500000,17.500000,0
17287,5,11.250000,11.250000,0
17288,5,1.250000,1.250000,0
17289,5,10.000000,10.000000,0
17290,5,17.500000,17.500000,0
17291,5,17.500000,17.500000,0
17292,5,11.250000,11.250000,0
17293,5,2.500000,2.500000,0
17294,5,10.000000,10.000000,0
17295,5,17.500000,17.500000,0
17296,5,16.250000,16.250000,0
17297,5,11.250000,11.250000,0
17298,5,1.250000,1.250000,0
17299,5,10.000000,10.000000,0
17300,5,17.500000,17.500000,0
17301,5,16.250000,16.250000,0
17302,5,11.250000,11.250000,0
17303,5,1.250000,1.250000,0
17304,5,10.000000,10.000000,0
17305,5,17.500000,17.500000,0
17306,5,16.250000,16.250000,0
17307,5,11.250000,11.250000,0
17308,5,1.250000,1.250000,0
17309,5,11.250000,11.250000,0
17310,5,17.500000,17.500000,0
17311,5,16.250000,16.250000,0
17312,5,10.000000,10.000000,0
17313,5,1.250000,1.250000,0
17314,5,11.250000,11.250000,0
17315,5,17.500000,17.500000,0
17316,5,16.250000,16.250000,0
17317,5,10.000000,10.000000,0
17318,5,1.250000,1.250000,0
17319,5,11.250000,11.250000,0
17320,5,17.500000,17.500000,0
17321,5,16.250000,16.250000,0
17322,5,10.000000,10.000000,0
17323,5,2.500000,2.500000,0
17324,5,10.000000,10.000000,0
17325,5,17.500000,17.500000,0
17326,5,16.250000,16.250000,0
17327,5,10.000000,10.000000,0
17328,5,2.500000,2.500000,0
17329,5,10.000000,10.000000,0
17330,5,17.500000,17.500000,0
17331,5,16.250000,16.250000,0
17332,5,10.000000,10.000000,0
17333,5,2.500000,2.500000,0
17334,5,10.000000,10.000000,0
17335,5,17.500000,17.500000,0
17336,5,16.250000,16.250000,0
17337,5,10.000000,10.000000,0
17338,5,2.500000,2.500000,0
17339,5,10.000000,10.000000,0
17340,5,17.500000,17.500000,0
17341,5,16.250000,16.250000,0
17342,5,10.000000,10.000000,0
17343,5,2.500000,2.500000,0
17344,5,10.000000,10.000000,0
17345,5,17.500000,17.500000,0
17346,5,16.250000,16.250000,0
17347,5,10.000000,10.000000,0
17348,5,2.500000,2.500000,0
17349,5,10.000000,10.000000,0
17350,5,17.500000,17.500000,0
17351,5,16.250000,16.250000,0
17352,5,10.000000,10.000000,0
17353,5,1.250000,1.250000,0
17354,5,11.250000,11.250000,0
17355,5,17.500000,17.500000,0
17356,5,16.250000,16.250000,0
17357,5,10.000000,10.000000,0
17358,5,1.250000,1.250000,0
17359,5,11.250000,11.250000,0
17360,5,17.500000,17.500000,0
17361,5,16.250000,16.250000,0
17362,5,10.000000,10.000000,0
17363,5,1.250000,1.250000,0
17364,5,11.250000,11.250000,0
17365,5,17.500000,17.500000,0
17366,5,16.250000,16.250000,0
17367,5,11.250000,11.250000,0
17368,5,1.250000,1.250000,0
17369,5,10.000000,10.000000,0
17370,5,17.500000,17.500000,0
17371,5,16.250000,16.250000,0
17372,5,11.250000,11.250000,0
17373,5,1.250000,1.250000,0
17374,5,10.000000,10.000000,0
17375,5,17.500000,17.500000,0
17376,5,16.250000,16.250000,0
17377,5,11.250000,11.250000,0
17378,5,1.250000,1.250000,0
17379,5,10.000000,10.000000,0
17380,5,17.500000,17.500000,0
17381,5,16.250000,16.250000,0
17382,5,11.250000,11.250000,0
17383,5,1.250000,1.250000,0
17384,5,10.000000,10.000000,0
17385,5,17.500000,17.500000,0
17386,5,17.500000,17.500000,0
17387,5,11.250000,11.250000,0
17388,5,2.500000,2.500000,0
17389,5,10.000000,10.000000,0
17390,5,17.500000,17.500000,0
17391,5,17.500000,17.500000,0
17392,5,11.250000,11.250000,0
17393,5,2.500000,2.500000,0
17394,5,10.000000,10.000000,0
17395,5,17.500000,17.500000,0
17396,5,17.500000,17.500000,0
17397,5,11.250000,11.250000,0
17398,5,1.250000,1.250000,0
17399,5,11.250000,11.250000,0
17400,5,17.500000,17.500000,0
17401,5,17.500000,17.500000,0
17402,5,11.250000,11.250000,0
17403,5,1.250000,1.250000,0
17404,5,11.250000,11.250000,0
17405,5,17.500000,17.500000,0
17406,5,17.500000,17.500000,0
17407,5,11.250000,11.250000,0
17408,5,1.250000,1.250000,0
17409,5,11.250000,11.250000,0
17410,5,17.500000,17.500000,0
17411,5,17.500000,17.500000,0
17412,5,11.250000,11.250000,0
17413,5,1.250000,1.250000,0
17414,5,11.250000,11.250000,0
17415,5,17.500000,17.500000,0
17416,5,17.500000,17.500000,0
17417,5,11.250000,11.250000,0
17418,5,1.250000,1.250000,0
17419,5,11.250000,11.250000,0
17420,5,17.500000,17.500000,0
17421,5,17.500000,17.500000,0
17422,5,11.250000,11.250000,0
17423,5,1.250000,1.250000,0
17424,5,11.250000,11.250000,0
17425,5,17.500000,17.500000,0
17426,5,17.500000,17.500000,0
17427,5,11.250000,11.250000,0
17428,5,1.250000,1.250000,0
17429,5,11.250000,11.250000,0
17430,5,17.500000,17.500000,0
17431,5,17.500000,17.500000,0
17432,5,11.250000,11.250000,0
17433,5,1.250000,1.250000,0
17434,5,11.250000,11.250000,0
17435,5,17.500000,17.500000,0
17436,5,17.500000,17.500000,0
17437,5,11.250000,11.250000,0
17438,5,1.250000,1.250000,0
17439,5,11.250000,11.250000,0
17440,5,17.500000,17.500000,0
17441,5,17.500000,17.500000,0
17442,5,11.250000,11.250000,0
17443,5,2.500000,2.500000,0
17444,5,10.000000,10.000000,0
17445,5,17.500000,17.500000,0
17446,5,17.500000,17.500000,0
17447,5,11.250000,11.250000,0
17448,5,1.250000,1.250000,0
17449,5,10.000000,10.000000,0
17450,5,17.500000,17.500000,0
17451,5,16.250000,16.250000,0
17452,5,11.250000,11.250000,0
17453,5,1.250000,1.250000,0
17454,5,10.000000,10.000000,0
17455,5,17.500000,17.500000,0
17456,5,16.250000,16.250000,0
17457,5,11.250000,11.250000,0
17458,5,1.250000,1.250000,0
17459,5,11.250000,11.250000,0
17460,5,17.500000,17.500000,0
17461,5,16.250000,16.250000,0
17462,5,10.000000,10.000000,0
17463,5,1.250000,1.250000,0
17464,5,10.000000,10.000000,0
17465,5,17.500000,17.500000,0
17466,5,16.250000,16.250000,0
17467,5,10.000000,10.000000,0
17468,5,1.250000,1.250000,0
17469,5,10.000000,10.000000,0
17470,5,16.250000,16.250000,0
17471,5,16.250000,16.250000,0
17472,5,11.250000,11.250000,0
17473,5,1.250000,1.250000,0
17474,5,10.000000,10.000000,0
17475,5,16.250000,16.250000,0
17476,5,16.250000,16.250000,0
17477,5,10.000000,10.000000,0
17478,5,1.250000,1.250000,0
17479,5,8.750000,8.750000,0
17480,5,16.250000,16.250000,0
17481,5,15.000001,15.000001,0
17482,5,10.000000,10.000000,0
17483,5,1.250000,1.250000,0
17484,5,10.000000,10.000000,0
17485,5,16.250000,16.250000,0
17486,5,15.000001,15.000001,0
17487,5,10.000000,10.000000,0
17488,5,1.250000,1.250000,0
17489,5,10.000000,10.000000,0
17490,5,16.250000,16.250000,0
17491,5,15.000001,15.000001,0
17492,5,10.000000,10.000000,0
17493,5,1.250000,1.250000,0
17494,5,8.750000,8.750000,0
17495,5,15.000001,15.000001,0
17496,5,15.000001,15.000001,0
17497,5,10.000000,10.000000,0
17498,5,1.250000,1.250000,0
17499,5,8.750000,8.750000,0
17500,5,15.000001,15.000001,0
17501,5,13.750000,13.750000,0
17502,5,8.750000,8.750000,0
17503,5,1.250000,1.250000,0
17504,5,8.750000,8.750000,0
17505,5,15.000001,15.000001,0
17506,5,13.750000,13.750000,0
17507,5,8.750000,8.750000,0
17508,5,1.250000,1.250000,0
17509,5,8.750000,8.750000,0
17510,5,13.750000,13.750000,0
17511,5,13.750000,13.750000,0
17512,5,8.750000,8.750000,0
17513,5,1.250000,1.250000,0
17514,5,8.750000,8.750000,0
17515,5,13.750000,13.750000,0
17516,5,13.750000,13.750000,0
17517,5,8.750000,8.750000,0
17518,5,1.250000,1.250000,0
17519,5,8.750000,8.750000,0
17520,5,13.750000,13.750000,0
17521,5,12.500000,12.500000,0
17522,5,8.750000,8.750000,0
17523,5,1.250000,1.250000,0
17524,5,8.750000,8.750000,0
17525,5,13.750000,13.750000,0
17526,5,12.500000,12.500000,0
17527,5,7.500000,7.500000,0
17528,5,1.250000,1.250000,0
17529,5,7.500000,7.500000,0
17530,5,12.500000,12.500000,0
17531,5,12.500000,12.500000,0
17532,5,8.750000,8.750000,0
17533,5,1.250000,1.250000,0
17534,5,7.500000,7.500000,0
17535,5,12.500000,12.500000,0
17536,5,12.500000,12.500000,0
17537,5,7.500000,7.500000,0
17538,5,0.000000,0.000000,0
17539,5,8.750000,8.750000,0
17540,5,12.500000,12.500000,0
17541,5,11.250000,11.250000,0
17542,5,7.500000,7.500000,0
17543,5,1.250000,1.250000,0
17544,5,7.500000,7.500000,0
17545,5,12.500000,12.500000,0
17546,5,11.250000,11.250000,0
17547,5,7.500000,7.500000,0
17548,5,1.250000,1.250000,0
17549,5,7.500000,7.500000,0
17550,5,12.500000,12.500000,0
17551,5,11.250000,11.250000,0
17552,5,7.500000,7.500000,0
17553,5,1.250000,1.250000,0
17554,5,7.500000,7.500000,0
17555,5,11.250000,11.250000,0
17556,5,11.250000,11.250000,0
17557,5,7.500000,7.500000,0
17558,5,1.250000,1.250000,0
17559,5,6.250000,6.250000,0
17560,5,11.250000,11.250000,0
17561,5,11.250000,11.250000,0
17562,5,7.500000,7.500000,0
17563,5,1.250000,1.250000,0
17564,5,6.250000,6.250000,0
17565,5,11.250000,11.250000,0
17566,5,11.250000,11.250000,0
17567,5,7.500000,7.500000,0
17568,5,1.250000,1.250000,0
17569,5,7.500000,7.500000,0
17570,5,11.250000,11.250000,0
17571,5,11.250000,11.250000,0
17572,5,7.500000,7.500000,0
17573,5,1.250000,1.250000,0
17574,5,7.500000,7.500000,0
17575,5,11.250000,11.250000,0
17576,5,11.250000,11.250000,0
17577,5,7.500000,7.500000,0
17578,5,1.250000,1.250000,0
17579,5,7.500000,7.500000,0
17580,5,11.250000,11.250000,0
17581,5,11.250000,11.250000,0
17582,5,7.500000,7.500000,0
17583,5,1.250000,1.250000,0
17584,5,7.500000,7.500000,0
17585,5,11.250000,11.250000,0
17586,5,11.250000,11.250000,0
17587,5,7.500000,7.500000,0
17588,5,1.250000,1.250000,0
17589,5,7.500000,7.500000,0
17590,5,11.250000,11.250000,0
17591,5,11.250000,11.250000,0
17592,5,7.500000,7.500000,0
17593,5,0.000000,0.000000,0
17594,5,7.500000,7.500000,0
17595,5,11.250000,11.250000,0
17596,5,10.000000,10.000000,0
17597,5,7.500000,7.500000,0
17598,5,1.250000,1.250000,0
17599,5,7.500000,7.500000,0
17600,5,11.250000,11.250000,0
17601,5,11.250000,11.250000,0
17602,5,7.500000,7.500000,0
17603,5,1.250000,1.250000,0
17604,5,7.500000,7.500000,0
17605,5,11.250000,11.250000,0
17606,5,11.250000,11.250000,0
17607,5,7.500000,7.500000,0
17608,5,1.250000,1.250000,0
17609,5,7.500000,7.500000,0
17610,5,11.250000,11.250000,0
17611,5,11.250000,11.250000,0
17612,5,7.500000,7.500000,0
17613,5,1.250000,1.250000,0
17614,5,7.500000,7.500000,0
17615,5,11.250000,11.250000,0
17616,5,11.250000,11.250000,0
17617,5,7.500000,7.500000,0
17618,5,1.250000,1.250000,0
17619,5,6.250000,6.250000,0
17620,5,11.250000,11.250000,0
17621,5,11.250000,11.250000,0
17622,5,7.500000,7.500000,0
17623,5,1.250000,1.250000,0
17624,5,6.250000,6.250000,0
17625,5,11.250000,11.250000,0
17626,5,11.250000,11.250000,0
17627,5,7.500000,7.500000,0
17628,5,1.250000,1.250000,0
17629,5,6.250000,6.250000,0
17630,5,11.250000,11.250000,0
17631,5,11.250000,11.250000,0
17632,5,7.500000,7.500000,0
17633,5,1.250000,1.250000,0
17634,5,6.250000,6.250000,0
17635,5,11.250000,11.250000,0
17636,5,11.250000,11.250000,0
17637,5,7.500000,7.500000,0
17638,5,0.000000,0.000000,0
17639,5,7.500000,7.500000,0
17640,5,11.250000,11.250000,0
17641,5,11.250000,11.250000,0
